sequence_num	token	bio_only	token_indices	upos	pos_indices	char_list	prediction
25	ND	B	14801.0	SYM	10.0	[19, 77]	B
25	happy	O	925.0	ADJ	11.0	[31, 26, 9, 9, 79]	O
25	ki	O	1878.0	NOUN	0.0	[2, 32]	O
25	Punjabiya	O	14801.0	PROPN	9.0	[39, 50, 40, 23, 26, 22, 32, 79, 26]	B
25	toh	O	14801.0	INTJ	13.0	[67, 13, 31]	O
25	zada	O	14801.0	NOUN	0.0	[3, 26, 30, 26]	O
25	vadiya	O	14801.0	NOUN	0.0	[33, 26, 30, 32, 79, 26]	O
25	koi	O	14801.0	X	6.0	[2, 13, 32]	I
25	hiaga	O	14801.0	NOUN	0.0	[31, 32, 26, 35, 26]	O
25	nahi	O	14801.0	INTJ	13.0	[40, 26, 31, 32]	O
25	,	O	61.0	PUNCT	8.0	[1]	O
25	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
25	really	O	555.0	ADV	5.0	[90, 49, 26, 43, 43, 79]	O
25	the	O	3.0	DET	3.0	[67, 31, 49]	O
25	beauty	O	14801.0	NOUN	0.0	[22, 49, 26, 50, 67, 79]	O
25	of	O	45.0	ADP	4.0	[13, 41]	O
25	North	O	1428.0	PROPN	9.0	[19, 13, 90, 67, 31]	B
25	is	O	52.0	AUX	2.0	[32, 69]	O
25	unbeatable	O	14801.0	ADJ	11.0	[50, 40, 22, 49, 26, 67, 26, 22, 43, 49]	O
25	as	O	248.0	ADV	5.0	[26, 69]	O
25	comparison	O	14801.0	NOUN	0.0	[0, 13, 72, 9, 26, 90, 32, 69, 13, 40]	O
25	to	O	35.0	ADP	4.0	[67, 13]	O
25	another	O	1543.0	DET	3.0	[26, 40, 13, 67, 31, 49, 90]	O
25	one	O	619.0	NUM	7.0	[13, 40, 49]	O
25	'	O	573.0	PUNCT	8.0	[74]	O
25	s	O	5354.0	PART	15.0	[69]	O
25	.	O	13.0	PUNCT	8.0	[4]	O
25	😊	O	14801.0	SYM	10.0	[92]	O
25	😊	O	14801.0	SYM	10.0	[92]	O
26	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
26	there	O	1692.0	ADV	5.0	[67, 31, 49, 90, 49]	O
26	ai	O	3928.0	AUX	2.0	[26, 32]	O
26	n	O	489.0	PART	15.0	[40]	O
26	'	O	573.0	PUNCT	8.0	[74]	O
26	t	O	5427.0	NOUN	0.0	[67]	O
26	no	O	150.0	INTJ	13.0	[40, 13]	O
26	party	O	62.0	NOUN	0.0	[9, 26, 90, 67, 79]	O
26	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
26	a	O	74.0	DET	3.0	[26]	O
26	Daily	B	8022.0	ADJ	11.0	[77, 26, 32, 43, 79]	B
26	Bumps	I	14801.0	INTJ	13.0	[68, 50, 72, 9, 69]	B
26	party	O	62.0	NOUN	0.0	[9, 26, 90, 67, 79]	O
26	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
26	hahaha	O	6985.0	INTJ	13.0	[31, 26, 31, 26, 31, 26]	O
26	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
26	'	O	573.0	PUNCT	8.0	[74]	O
26	s	O	5354.0	PART	15.0	[69]	O
26	true	O	1783.0	ADJ	11.0	[67, 90, 50, 49]	O
27	Damn	O	1793.0	PROPN	9.0	[77, 26, 72, 40]	O
27	adapt	O	14801.0	NOUN	0.0	[26, 30, 26, 9, 67]	O
27	be	O	179.0	AUX	2.0	[22, 49]	O
27	looking	O	1115.0	VERB	14.0	[43, 13, 13, 2, 32, 40, 35]	O
27	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
27	the	O	3.0	DET	3.0	[67, 31, 49]	O
27	guy	O	693.0	NOUN	0.0	[35, 50, 79]	O
27	in	O	91.0	ADP	4.0	[32, 40]	O
27	the	O	3.0	DET	3.0	[67, 31, 49]	O
27	skittles	B	14801.0	NOUN	0.0	[69, 2, 32, 67, 67, 43, 49, 69]	O
27	commercial	O	14801.0	ADJ	11.0	[0, 13, 72, 72, 49, 90, 0, 32, 26, 43]	O
28	chief	O	4551.0	NOUN	0.0	[0, 31, 32, 49, 41]	O
28	thats	O	1695.0	NOUN	0.0	[67, 31, 26, 67, 69]	O
28	too	O	122.0	ADV	5.0	[67, 13, 13]	O
28	harsh	O	1781.0	ADJ	11.0	[31, 26, 90, 69, 31]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	hangwani	B	14801.0	X	6.0	[31, 26, 40, 35, 24, 26, 40, 32]	O
28	u	O	843.0	X	6.0	[50]	O
28	see	O	260.0	VERB	14.0	[69, 49, 49]	O
28	now	O	263.0	ADV	5.0	[40, 13, 24]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	!	O	81.0	PUNCT	8.0	[65]	O
28	next	O	261.0	ADV	5.0	[40, 49, 66, 67]	O
28	time	O	78.0	NOUN	0.0	[67, 32, 72, 49]	O
28	dont	O	1483.0	NOUN	0.0	[30, 13, 40, 67]	O
28	rush	O	1061.0	INTJ	13.0	[90, 50, 69, 31]	O
28	,	O	61.0	PUNCT	8.0	[1]	O
28	KK	O	11168.0	PROPN	9.0	[56, 56]	B
28	is	O	52.0	AUX	2.0	[32, 69]	O
28	going	O	352.0	VERB	14.0	[35, 13, 32, 40, 35]	O
28	to	O	35.0	ADP	4.0	[67, 13]	O
28	be	O	179.0	AUX	2.0	[22, 49]	O
28	happy	O	925.0	ADJ	11.0	[31, 26, 9, 9, 79]	O
29	Pyrion	B	14801.0	NOUN	0.0	[39, 79, 90, 32, 13, 40]	O
29	continues	O	8685.0	VERB	14.0	[0, 13, 40, 67, 32, 40, 50, 49, 69]	O
29	his	O	748.0	PRON	1.0	[31, 32, 69]	O
29	streak	O	14801.0	NOUN	0.0	[69, 67, 90, 49, 26, 2]	O
29	as	O	248.0	ADV	5.0	[26, 69]	O
29	the	O	3.0	DET	3.0	[67, 31, 49]	O
29	world	O	2811.0	NOUN	0.0	[24, 13, 90, 43, 30]	O
29	'	O	573.0	PUNCT	8.0	[74]	O
29	s	O	5354.0	PART	15.0	[69]	O
29	worst	O	229.0	ADJ	11.0	[24, 13, 90, 69, 67]	O
29	detective	O	14801.0	NOUN	0.0	[30, 49, 67, 49, 0, 67, 32, 33, 49]	O
29	.	O	13.0	PUNCT	8.0	[4]	O
30	If	O	857.0	SCONJ	17.0	[36, 41]	O
30	Roman	B	11934.0	PROPN	9.0	[59, 13, 72, 26, 40]	B
30	made	O	844.0	VERB	14.0	[72, 26, 30, 49]	O
30	a	O	74.0	DET	3.0	[26]	O
30	new	O	742.0	ADJ	11.0	[40, 49, 24]	O
30	channel	O	9768.0	NOUN	0.0	[0, 31, 26, 40, 40, 49, 43]	O
30	,	O	61.0	PUNCT	8.0	[1]	O
30	I	O	7.0	PRON	1.0	[36]	O
30	promise	O	6260.0	NOUN	0.0	[9, 90, 13, 72, 32, 69, 49]	O
30	,	O	61.0	PUNCT	8.0	[1]	O
30	it	O	70.0	PRON	1.0	[32, 67]	O
30	will	O	426.0	AUX	2.0	[24, 32, 43, 43]	O
30	get	O	165.0	VERB	14.0	[35, 49, 67]	O
30	a	O	74.0	DET	3.0	[26]	O
30	million	O	2182.0	NUM	7.0	[72, 32, 43, 43, 32, 13, 40]	O
30	subs	O	12254.0	NOUN	0.0	[69, 50, 22, 69]	O
30	in	O	91.0	ADP	4.0	[32, 40]	O
30	a	O	74.0	DET	3.0	[26]	O
30	day	O	54.0	NOUN	0.0	[30, 26, 79]	O
31	That	O	1740.0	PRON	1.0	[73, 31, 26, 67]	O
31	moment	O	660.0	NOUN	0.0	[72, 13, 72, 49, 40, 67]	O
31	lil	B	127.0	NOUN	0.0	[43, 32, 43]	O
31	wayne	I	14801.0	NOUN	0.0	[24, 26, 79, 40, 49]	O
31	get	O	165.0	VERB	14.0	[35, 49, 67]	O
31	on	O	137.0	ADP	4.0	[13, 40]	O
31	the	O	3.0	DET	3.0	[67, 31, 49]	O
31	hook	O	9263.0	NOUN	0.0	[31, 13, 13, 2]	O
31	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
31	i	O	216.0	PRON	1.0	[32]	O
31	gotta	O	545.0	NOUN	0.0	[35, 13, 67, 67, 26]	O
31	hit	O	1204.0	VERB	14.0	[31, 32, 67]	O
31	mute	O	14801.0	X	6.0	[72, 50, 67, 49]	O
31	!	O	81.0	PUNCT	8.0	[65]	O
31	!	O	81.0	PUNCT	8.0	[65]	O
31	😩	O	14801.0	SYM	10.0	[92]	O
31	😫	O	14801.0	SYM	10.0	[92]	O
32	Trump	B	8882.0	X	6.0	[73, 90, 50, 72, 9]	B
32	'	O	573.0	PUNCT	8.0	[74]	O
32	s	O	5354.0	PART	15.0	[69]	O
32	a	O	74.0	DET	3.0	[26]	O
32	stud	O	14801.0	NOUN	0.0	[69, 67, 50, 30]	O
33	No	O	1970.0	INTJ	13.0	[19, 13]	O
33	intent	O	4743.0	NOUN	0.0	[32, 40, 67, 49, 40, 67]	O
33	to	O	35.0	ADP	4.0	[67, 13]	O
33	hurt	O	5462.0	VERB	14.0	[31, 50, 90, 67]	O
33	Cindy	B	14801.0	PROPN	9.0	[84, 32, 40, 30, 79]	B
33	.	O	13.0	PUNCT	8.0	[4]	O
33	Hope	O	982.0	VERB	14.0	[54, 13, 9, 49]	O
33	she	O	1525.0	PRON	1.0	[69, 31, 49]	O
33	is	O	52.0	AUX	2.0	[32, 69]	O
33	okay	O	1308.0	INTJ	13.0	[13, 2, 26, 79]	O
33	.	O	13.0	PUNCT	8.0	[4]	O
33	That	O	1740.0	PRON	1.0	[73, 31, 26, 67]	O
33	'	O	573.0	PUNCT	8.0	[74]	O
33	s	O	5354.0	PART	15.0	[69]	O
33	no	O	150.0	INTJ	13.0	[40, 13]	O
33	way	O	1193.0	NOUN	0.0	[24, 26, 79]	O
33	to	O	35.0	ADP	4.0	[67, 13]	O
33	treat	O	11908.0	X	6.0	[67, 90, 49, 26, 67]	O
33	a	O	74.0	DET	3.0	[26]	O
33	lady	O	4005.0	NOUN	0.0	[43, 26, 30, 79]	O
33	.	O	13.0	PUNCT	8.0	[4]	O
34	Well	O	935.0	INTJ	13.0	[86, 49, 43, 43]	O
34	thank	O	509.0	VERB	14.0	[67, 31, 26, 40, 2]	O
34	you	O	156.0	PRON	1.0	[79, 13, 50]	O
34	LoL	O	14801.0	INTJ	13.0	[47, 13, 47]	B
34	for	O	10.0	ADP	4.0	[41, 13, 90]	O
34	making	O	1330.0	NOUN	0.0	[72, 26, 2, 32, 40, 35]	O
34	Jinx	B	14801.0	SYM	10.0	[27, 32, 40, 66]	B
34	she	O	1525.0	PRON	1.0	[69, 31, 49]	O
34	made	O	844.0	VERB	14.0	[72, 26, 30, 49]	O
34	me	O	130.0	PRON	1.0	[72, 49]	O
34	try	O	1780.0	VERB	14.0	[67, 90, 79]	O
34	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
34	game	O	308.0	NOUN	0.0	[35, 26, 72, 49]	O
34	out	O	256.0	ADV	5.0	[13, 50, 67]	O
34	.	O	13.0	PUNCT	8.0	[4]	O
34	THANK	O	12836.0	NOUN	0.0	[73, 54, 21, 19, 56]	O
34	YOU	O	584.0	PRON	1.0	[16, 6, 83]	O
34	JINX	B	14801.0	SYM	10.0	[27, 36, 19, 45]	O
35	That	O	1740.0	PRON	1.0	[73, 31, 26, 67]	O
35	rick	B	14801.0	VERB	14.0	[90, 32, 0, 2]	O
35	roll	O	7936.0	NOUN	0.0	[90, 13, 43, 43]	O
35	was	O	71.0	AUX	2.0	[24, 26, 69]	O
35	so	O	79.0	ADV	5.0	[69, 13]	O
35	good	O	75.0	ADJ	11.0	[35, 13, 13, 30]	O
35	XD	O	1278.0	SYM	10.0	[45, 77]	O
36	I	O	7.0	PRON	1.0	[36]	O
36	love	O	1010.0	NOUN	0.0	[43, 13, 33, 49]	O
36	the	O	3.0	DET	3.0	[67, 31, 49]	O
36	Canadian	B	6228.0	ADJ	11.0	[84, 26, 40, 26, 30, 32, 26, 40]	O
36	Pokemon	B	14801.0	PROPN	9.0	[39, 13, 2, 49, 72, 13, 40]	B
36	characters	O	14801.0	NOUN	0.0	[0, 31, 26, 90, 26, 0, 67, 49, 90, 69]	O
36	😂	O	14801.0	SYM	10.0	[92]	O
36	😂	O	14801.0	SYM	10.0	[92]	O
36	😂	O	14801.0	SYM	10.0	[92]	O
37	Nightwing	B	14801.0	PROPN	9.0	[19, 32, 35, 31, 67, 24, 32, 40, 35]	B
37	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
37	black	B	7799.0	ADJ	11.0	[22, 43, 26, 0, 2]	O
37	adam	I	14801.0	X	6.0	[26, 30, 26, 72]	O
38	Why	O	846.0	ADV	5.0	[86, 31, 79]	O
38	isnt	O	5055.0	NOUN	0.0	[32, 69, 40, 67]	O
38	anybody	O	3062.0	PRON	1.0	[26, 40, 79, 22, 13, 30, 79]	O
38	fckin	O	14801.0	NOUN	0.0	[41, 0, 2, 32, 40]	O
38	talking	O	1968.0	VERB	14.0	[67, 26, 43, 2, 32, 40, 35]	O
38	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
38	roger	B	14801.0	NOUN	0.0	[90, 13, 35, 49, 90]	O
38	the	I	3.0	DET	3.0	[67, 31, 49]	O
38	roo	I	14801.0	NOUN	0.0	[90, 13, 13]	O
38	is	O	52.0	AUX	2.0	[32, 69]	O
38	real	O	1576.0	ADJ	11.0	[90, 49, 26, 43]	O
38	!	O	81.0	PUNCT	8.0	[65]	O
38	!	O	81.0	PUNCT	8.0	[65]	O
38	Like	O	3916.0	INTJ	13.0	[47, 32, 2, 49]	O
38	come	O	285.0	VERB	14.0	[0, 13, 72, 49]	O
38	on	O	137.0	ADP	4.0	[13, 40]	O
38	people	O	174.0	NOUN	0.0	[9, 49, 13, 9, 43, 49]	O
38	he	O	1152.0	PRON	1.0	[31, 49]	O
38	is	O	52.0	AUX	2.0	[32, 69]	O
38	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
38	the	O	3.0	DET	3.0	[67, 31, 49]	O
38	biggest	O	5510.0	ADJ	11.0	[22, 32, 35, 35, 49, 69, 67]	O
38	evidance	O	14801.0	NOUN	0.0	[49, 33, 32, 30, 26, 40, 0, 49]	O
38	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
38	animals	O	10876.0	NOUN	0.0	[26, 40, 32, 72, 26, 43, 69]	O
38	are	O	193.0	AUX	2.0	[26, 90, 49]	O
38	equally	O	14801.0	ADV	5.0	[49, 46, 50, 26, 43, 43, 79]	O
38	adptaple	O	14801.0	NOUN	0.0	[26, 30, 9, 67, 26, 9, 43, 49]	O
38	as	O	248.0	ADV	5.0	[26, 69]	O
38	humans	O	14801.0	NOUN	0.0	[31, 50, 72, 26, 40, 69]	O
39	Good	O	921.0	ADJ	11.0	[12, 13, 13, 30]	O
39	job	O	387.0	NOUN	0.0	[23, 13, 22]	O
39	Officer	B	11776.0	NOUN	0.0	[6, 41, 41, 32, 0, 49, 90]	O
39	!	O	81.0	PUNCT	8.0	[65]	O
39	Now	O	1658.0	ADV	5.0	[19, 13, 24]	O
39	let	O	546.0	VERB	14.0	[43, 49, 67]	O
39	'	O	573.0	PUNCT	8.0	[74]	O
39	s	O	5354.0	PART	15.0	[69]	O
39	wait	O	306.0	VERB	14.0	[24, 26, 32, 67]	O
39	for	O	10.0	ADP	4.0	[41, 13, 90]	O
39	the	O	3.0	DET	3.0	[67, 31, 49]	O
39	internet	O	1044.0	NOUN	0.0	[32, 40, 67, 49, 90, 40, 49, 67]	O
39	trolls	O	14801.0	NOUN	0.0	[67, 90, 13, 43, 43, 69]	O
39	to	O	35.0	ADP	4.0	[67, 13]	O
39	say	O	850.0	VERB	14.0	[69, 26, 79]	O
39	it	O	70.0	PRON	1.0	[32, 67]	O
39	'	O	573.0	PUNCT	8.0	[74]	O
39	s	O	5354.0	PART	15.0	[69]	O
39	fake	O	7460.0	ADJ	11.0	[41, 26, 2, 49]	O
39	or	O	414.0	CCONJ	16.0	[13, 90]	O
39	some	O	281.0	DET	3.0	[69, 13, 72, 49]	O
39	dumb	O	973.0	ADJ	11.0	[30, 50, 72, 22]	O
39	shit	O	490.0	NOUN	0.0	[69, 31, 32, 67]	O
39	.	O	13.0	PUNCT	8.0	[4]	O
40	I	O	7.0	PRON	1.0	[36]	O
40	might	O	830.0	AUX	2.0	[72, 32, 35, 31, 67]	O
40	kill	O	853.0	VERB	14.0	[2, 32, 43, 43]	O
40	myself	O	416.0	PRON	1.0	[72, 79, 69, 49, 43, 41]	O
40	.	O	13.0	PUNCT	8.0	[4]	O
40	.	O	13.0	PUNCT	8.0	[4]	O
40	Just	O	696.0	ADV	5.0	[27, 50, 69, 67]	O
40	so	O	79.0	ADV	5.0	[69, 13]	O
40	they	O	224.0	PRON	1.0	[67, 31, 49, 79]	O
40	can	O	381.0	AUX	2.0	[0, 26, 40]	O
40	play	O	3015.0	VERB	14.0	[9, 43, 26, 79]	O
40	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
40	at	O	55.0	ADP	4.0	[26, 67]	O
40	my	O	53.0	PRON	1.0	[72, 79]	O
40	funeral	O	14482.0	NOUN	0.0	[41, 50, 40, 49, 90, 26, 43]	O
40	.	O	13.0	PUNCT	8.0	[4]	O
41	gotta	O	545.0	NOUN	0.0	[35, 13, 67, 67, 26]	O
41	love	O	1010.0	NOUN	0.0	[43, 13, 33, 49]	O
41	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
41	Canon	B	14801.0	PROPN	9.0	[84, 26, 40, 13, 40]	B
41	g	I	14801.0	NOUN	0.0	[35]	O
41	7	I	326.0	X	6.0	[63]	O
41	x	I	1222.0	NOUN	0.0	[66]	O
41	focus	O	14801.0	NOUN	0.0	[41, 13, 0, 50, 69]	O
41	seeking	O	14801.0	VERB	14.0	[69, 49, 49, 2, 32, 40, 35]	O
41	.	O	13.0	PUNCT	8.0	[4]	O
42	Shaq	B	14801.0	PROPN	9.0	[25, 31, 26, 46]	B
42	had	O	120.0	AUX	2.0	[31, 26, 30]	O
42	me	O	130.0	PRON	1.0	[72, 49]	O
42	weak	O	2882.0	ADJ	11.0	[24, 49, 26, 2]	O
42	😂	O	14801.0	SYM	10.0	[92]	O
42	.	O	13.0	PUNCT	8.0	[4]	O
42	(	O	235.0	PUNCT	8.0	[11]	O
42	Cough	O	14801.0	PROPN	9.0	[84, 13, 50, 35, 31]	B
42	cough	O	14801.0	NOUN	0.0	[0, 13, 50, 35, 31]	O
42	so	O	79.0	ADV	5.0	[69, 13]	O
42	umm	O	14801.0	X	6.0	[50, 72, 72]	O
42	you	O	156.0	PRON	1.0	[79, 13, 50]	O
42	not	O	556.0	PART	15.0	[40, 13, 67]	O
42	gon	O	2743.0	VERB	14.0	[35, 13, 40]	O
42	add	O	2471.0	VERB	14.0	[26, 30, 30]	O
42	my	O	53.0	PRON	1.0	[72, 79]	O
42	name	O	4133.0	NOUN	0.0	[40, 26, 72, 49]	O
42	on	O	137.0	ADP	4.0	[13, 40]	O
42	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
42	list	O	870.0	NOUN	0.0	[43, 32, 69, 67]	O
42	lol	O	69.0	INTJ	13.0	[43, 13, 43]	O
42	)	O	102.0	PUNCT	8.0	[70]	O
43	Jedidiah	B	14801.0	PROPN	9.0	[27, 49, 30, 32, 30, 32, 26, 31]	B
43	is	O	52.0	AUX	2.0	[32, 69]	O
43	beyond	O	14801.0	ADV	5.0	[22, 49, 79, 13, 40, 30]	O
43	irritating	O	14801.0	NOUN	0.0	[32, 90, 90, 32, 67, 26, 67, 32, 40, 35]	O
43	.	O	13.0	PUNCT	8.0	[4]	O
43	seriously	O	6157.0	ADV	5.0	[69, 49, 90, 32, 13, 50, 69, 43, 79]	O
43	,	O	61.0	PUNCT	8.0	[1]	O
43	she	O	1525.0	PRON	1.0	[69, 31, 49]	O
43	literally	O	7134.0	ADV	5.0	[43, 32, 67, 49, 90, 26, 43, 43, 79]	O
43	paraphrases	O	14801.0	NOUN	0.0	[9, 26, 90, 26, 9, 31, 90, 26, 69, 49, 69]	O
43	the	O	3.0	DET	3.0	[67, 31, 49]	O
43	others	O	7112.0	NOUN	0.0	[13, 67, 31, 49, 90, 69]	O
43	or	O	414.0	CCONJ	16.0	[13, 90]	O
43	says	O	1471.0	VERB	14.0	[69, 26, 79, 69]	O
43	nothing	O	764.0	PRON	1.0	[40, 13, 67, 31, 32, 40, 35]	O
43	when	O	253.0	ADV	5.0	[24, 31, 49, 40]	O
43	it	O	70.0	PRON	1.0	[32, 67]	O
43	comes	O	2891.0	VERB	14.0	[0, 13, 72, 49, 69]	O
43	to	O	35.0	ADP	4.0	[67, 13]	O
43	anything	O	754.0	PRON	1.0	[26, 40, 79, 67, 31, 32, 40, 35]	O
43	trump	B	14801.0	NOUN	0.0	[67, 90, 50, 72, 9]	O
43	related	O	14801.0	ADJ	11.0	[90, 49, 43, 26, 67, 49, 30]	O
44	Motherfucke	O	14801.0	NOUN	0.0	[88, 13, 67, 31, 49, 90, 41, 50, 0, 2, 49]	O
44	r	O	6732.0	AUX	2.0	[90]	O
44	.	O	13.0	PUNCT	8.0	[4]	O
44	A	O	249.0	DET	3.0	[21]	O
44	lot	O	550.0	NOUN	0.0	[43, 13, 67]	O
44	of	O	45.0	ADP	4.0	[13, 41]	O
44	people	O	174.0	NOUN	0.0	[9, 49, 13, 9, 43, 49]	O
44	dont	O	1483.0	NOUN	0.0	[30, 13, 40, 67]	O
44	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
44	any	O	346.0	DET	3.0	[26, 40, 79]	O
44	phone	O	240.0	NOUN	0.0	[9, 31, 13, 40, 49]	O
44	.	O	13.0	PUNCT	8.0	[4]	O
44	But	O	1016.0	CCONJ	16.0	[68, 50, 67]	O
44	breaking	O	3365.0	NOUN	0.0	[22, 90, 49, 26, 2, 32, 40, 35]	O
44	the	O	3.0	DET	3.0	[67, 31, 49]	O
44	phones	O	413.0	NOUN	0.0	[9, 31, 13, 40, 49, 69]	O
45	Marty	B	14801.0	PROPN	9.0	[88, 26, 90, 67, 79]	B
45	Short	I	14801.0	ADV	5.0	[25, 31, 13, 90, 67]	O
45	is	O	52.0	AUX	2.0	[32, 69]	O
45	the	O	3.0	DET	3.0	[67, 31, 49]	O
45	best	O	535.0	ADJ	11.0	[22, 49, 69, 67]	O
46	I	O	7.0	PRON	1.0	[36]	O
46	'	O	573.0	PUNCT	8.0	[74]	O
46	m	O	1876.0	NOUN	0.0	[72]	O
46	here	O	22.0	ADV	5.0	[31, 49, 90, 49]	O
46	because	O	292.0	SCONJ	17.0	[22, 49, 0, 26, 50, 69, 49]	O
46	of	O	45.0	ADP	4.0	[13, 41]	O
46	Tay	B	14801.0	PROPN	9.0	[73, 26, 79]	B
46	.	O	13.0	PUNCT	8.0	[4]	O
46	.	O	13.0	PUNCT	8.0	[4]	O
46	.	O	13.0	PUNCT	8.0	[4]	O
46	am	O	126.0	AUX	2.0	[26, 72]	O
46	I	O	7.0	PRON	1.0	[36]	O
46	alone	O	966.0	ADV	5.0	[26, 43, 13, 40, 49]	O
46	?	O	131.0	PUNCT	8.0	[55]	O
46	Love	O	835.0	VERB	14.0	[47, 13, 33, 49]	O
46	This	O	86.0	PRON	1.0	[73, 31, 32, 69]	O
46	song	O	1333.0	NOUN	0.0	[69, 13, 40, 35]	O
46	❤	O	14801.0	SYM	10.0	[92]	O
46	✨	O	14801.0	SYM	10.0	[92]	O
47	The	O	191.0	DET	3.0	[73, 31, 49]	B
47	Chinese	O	2431.0	ADJ	11.0	[84, 31, 32, 40, 49, 69, 49]	I
47	said	O	564.0	VERB	14.0	[69, 26, 32, 30]	O
47	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
47	it	O	70.0	PRON	1.0	[32, 67]	O
47	can	O	381.0	AUX	2.0	[0, 26, 40]	O
47	come	O	285.0	VERB	14.0	[0, 13, 72, 49]	O
47	in	O	91.0	ADP	4.0	[32, 40]	O
47	,	O	61.0	PUNCT	8.0	[1]	O
47	but	O	92.0	CCONJ	16.0	[22, 50, 67]	O
47	ca	O	3947.0	AUX	2.0	[0, 26]	O
47	n	O	489.0	PART	15.0	[40]	O
47	'	O	573.0	PUNCT	8.0	[74]	O
47	t	O	5427.0	NOUN	0.0	[67]	O
47	get	O	165.0	VERB	14.0	[35, 49, 67]	O
47	out	O	256.0	ADV	5.0	[13, 50, 67]	O
47	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
48	Nothing	O	2062.0	PRON	1.0	[19, 13, 67, 31, 32, 40, 35]	O
48	beats	O	9627.0	VERB	14.0	[22, 49, 26, 67, 69]	O
48	a	O	74.0	DET	3.0	[26]	O
48	thick	O	14801.0	ADJ	11.0	[67, 31, 32, 0, 2]	O
48	French	O	2823.0	ADJ	11.0	[8, 90, 49, 40, 0, 31]	O
48	copper	O	14801.0	NOUN	0.0	[0, 13, 9, 9, 49, 90]	O
48	pan	O	2152.0	NOUN	0.0	[9, 26, 40]	O
48	with	O	319.0	ADP	4.0	[24, 32, 67, 31]	O
48	stainless	O	14801.0	NOUN	0.0	[69, 67, 26, 32, 40, 43, 49, 69, 69]	O
48	lining	O	11098.0	VERB	14.0	[43, 32, 40, 32, 40, 35]	O
48	.	O	13.0	PUNCT	8.0	[4]	O
48	.	O	13.0	PUNCT	8.0	[4]	O
48	.	O	13.0	PUNCT	8.0	[4]	O
48	.	O	13.0	PUNCT	8.0	[4]	O
48	.	O	13.0	PUNCT	8.0	[4]	O
48	if	O	182.0	SCONJ	17.0	[32, 41]	O
48	All	B	405.0	DET	3.0	[21, 43, 43]	B
48	Clad	I	14801.0	PROPN	9.0	[84, 43, 26, 30]	B
48	and	O	113.0	CCONJ	16.0	[26, 40, 30]	I
48	Demeyere	B	14801.0	PROPN	9.0	[77, 49, 72, 49, 79, 49, 90, 49]	B
48	are	O	193.0	AUX	2.0	[26, 90, 49]	O
48	the	O	3.0	DET	3.0	[67, 31, 49]	O
48	Ferrari	B	14801.0	PROPN	9.0	[8, 49, 90, 90, 26, 90, 32]	B
48	'	I	573.0	PUNCT	8.0	[74]	O
48	s	I	5354.0	PART	15.0	[69]	O
48	of	O	45.0	ADP	4.0	[13, 41]	O
48	pots	O	1600.0	NOUN	0.0	[9, 13, 67, 69]	O
48	then	O	389.0	ADV	5.0	[67, 31, 49, 40]	O
48	a	O	74.0	DET	3.0	[26]	O
48	Matfer	B	14801.0	PROPN	9.0	[88, 26, 67, 41, 49, 90]	B
48	Bourgeat	I	14801.0	X	6.0	[68, 13, 50, 90, 35, 49, 26, 67]	I
48	is	O	52.0	AUX	2.0	[32, 69]	O
48	a	O	74.0	DET	3.0	[26]	O
48	Bugatti	B	14801.0	PROPN	9.0	[68, 50, 35, 26, 67, 67, 32]	B
49	Did	O	644.0	AUX	2.0	[77, 32, 30]	O
49	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
49	come	O	285.0	VERB	14.0	[0, 13, 72, 49]	O
49	out	O	256.0	ADV	5.0	[13, 50, 67]	O
49	after	O	144.0	ADV	5.0	[26, 41, 67, 49, 90]	O
49	twin	B	3917.0	NOUN	0.0	[67, 24, 32, 40]	O
49	peaks	I	14801.0	NOUN	0.0	[9, 49, 26, 2, 69]	O
49	or	O	414.0	CCONJ	16.0	[13, 90]	O
49	was	O	71.0	AUX	2.0	[24, 26, 69]	O
